Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2018-06-16 11:00:00 PM,,23421.014,23915.757,23089.08,23089.08,23507.244,1524.766,1314.0,22895.15,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.07,0.0,-2008.0,405.754,0.0,0.0,12.41,418.164,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8616.72,3121.683,11738,403,718.0,74.6,29.7,30.19
2018-06-17 12:00:00 AM,,21976.007,22531.788,22084.36,22084.36,22575.712,1470.096,1297.0,21890.56,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-1989.0,478.353,0.0,0.0,12.999,491.352,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8585.765,3041.489,11627,254,722.0,75.0,32.1,33.23
2018-06-17 01:00:00 AM,,21259.828,21897.342,21210.07,21210.07,21847.486,1456.87,1301.0,21095.53,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-2073.0,624.453,0.0,0.0,12.963,637.416,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8442.482,3022.426,11464,908,718.0,75.8,32.9,36.45
2018-06-17 02:00:00 AM,,20901.448,21629.202,20567.11,20567.11,21528.37,1451.027,1371.0,20365.31,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-2056.0,949.073,0.0,0.0,12.187,961.26,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8442.482,3017.826,11460,308,712.0,76.2,35.5,39.62
2018-06-17 03:00:00 AM,,20770.695,21603.265,20469.29,20469.29,21491.945,1467.707,1349.0,20279.49,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-2047.0,1010.062,0.0,0.0,12.593,1022.655,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8454.529,2924.093,11378,621,710.0,76.6,36.9,43.17
2018-06-17 04:00:00 AM,,20892.353,21860.913,20936.92,20936.92,21964.079,1474.872,1366.0,20721.38,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-2038.0,1014.508,0.0,0.0,12.651,1027.159,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8572.616,2857.989,11430,605,724.0,77.4,38.5,46.7
2018-06-17 05:00:00 AM,,21471.421,22583.012,21502.13,21502.13,22521.35,1484.573,1453.0,21209.2,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.07,0.0,-2048.0,1006.734,0.0,0.0,12.486,1019.22,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8452.684,2860.496,11313,18,720.0,77.8,40.3,49.46
2018-06-17 06:00:00 AM,,22571.604,23791.523,22869.38,22869.38,23899.73,1532.797,1408.0,22562.71,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-1988.0,1017.933,0.031,0.0,12.386,1030.35,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8195.022,2857.757,11052,78,720.0,78.6,42.0,52.96
2018-06-17 07:00:00 AM,,24820.989,26141.021,25636.51,25636.51,26833.043,1525.785,1415.0,24160.84,894.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-942.0,1129.983,54.126,0.0,12.424,1196.533,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8422.91,2690.623,11113,533,725.0,79.0,43.7,55.96
2018-06-17 08:00:00 AM,,27301.34,28929.315,27487.89,27487.89,29151.194,1568.812,1416.0,24510.09,894.0,0.0,0.0,228.0,500.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-53.0,1267.897,382.521,0.3,12.586,1663.304,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8477.144,2476.441,10953,585,726.0,79.8,45.6,57.08
2018-06-17 09:00:00 AM,,27701.532,29712.116,28014.66,28014.66,29964.529,1603.442,1427.0,24668.99,894.0,0.0,0.0,240.0,809.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-17.0,1188.478,694.43,54.634,12.327,1949.869,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8123.042,2458.916,10581,958,727.0,79.8,45.6,55.96
2018-06-17 10:00:00 AM,,27052.774,29363.101,27253.13,27253.13,29522.062,1583.174,1438.0,24316.59,894.0,0.0,0.0,240.0,582.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-210.0,1203.592,891.058,161.523,12.759,2268.932,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8145.559,2458.116,10603,675,828.0,79.8,44.0,54.04
2018-06-17 11:00:00 AM,,26403.572,28879.028,26535.57,26535.57,29061.423,1552.24,1427.0,24266.9,895.0,0.0,0.0,123.0,466.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-635.0,1323.436,1009.382,180.462,12.573,2525.853,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8269.572,2195.031,10464,603,905.002,80.2,44.0,52.32
2018-06-17 12:00:00 PM,,25822.526,28425.335,25883.3,25883.3,28572.98,1538.915,1408.0,24143.63,895.0,0.0,0.0,7.0,96.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-659.0,1446.827,1050.47,179.746,12.637,2689.68,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,8094.405,2183.916,10278,321,921.003,80.6,46.0,51.12
2018-06-17 01:00:00 PM,,25267.227,27923.512,25289.95,25289.95,27961.035,1510.769,1396.0,23665.41,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-658.0,1473.69,997.581,186.795,13.019,2671.085,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3549.55,7453.147,2336.416,9789,563,919.0,81.4,47.2,50.56
2018-06-17 02:00:00 PM,,24778.393,27318.884,24624.4,24624.4,27323.189,1462.133,1432.0,22962.86,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-656.0,1510.08,910.412,264.951,13.346,2698.789,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3657.0,7404.316,2184.416,9588,732,917.0,81.8,48.8,50.63
2018-06-17 03:00:00 PM,,25062.716,27365.881,25065.23,25065.23,27559.554,1465.108,1410.0,23091.43,894.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-411.0,1463.121,721.001,297.113,13.089,2494.324,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3657.0,7109.928,2146.416,9256,344,908.002,82.6,50.8,50.63
2018-06-17 04:00:00 PM,,26660.311,28618.167,26435.81,26435.81,28384.688,1522.655,1397.0,23772.27,894.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-54.0,1309.629,350.427,275.456,13.366,1948.878,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3610.95,6959.451,2146.416,9105,867,897.0,83.0,51.2,50.42
2018-06-17 05:00:00 PM,,29858.058,31439.844,29573.036,29573.036,30992.391,1717.797,1268.0,26287.0,895.0,0.0,0.0,311.0,648.0,0.0,0.0,0.0,201.236,-2.0,-5.2,0.0,-30.0,1182.936,28.156,194.726,13.537,1419.355,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,7022.849,2055.061,9077,911,887.003,83.0,50.8,49.66
2018-06-17 06:00:00 PM,,31530.506,33023.129,31144.308,31144.308,32449.265,1921.225,1085.0,26712.13,895.0,0.0,0.0,600.0,1386.0,0.0,0.0,0.0,486.378,-2.0,-5.2,0.0,-13.0,1136.099,0.0,156.932,11.926,1304.957,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6967.12,1911.268,8878,388,897.003,83.0,49.6,48.51
2018-06-17 07:00:00 PM,,30370.073,31860.468,30027.636,30027.636,31305.269,1869.396,1139.0,26285.75,895.0,0.0,0.0,600.0,1153.0,0.0,0.0,0.0,64.346,-2.0,-5.46,0.0,-102.0,1124.069,0.0,142.09,11.474,1277.633,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6904.422,1902.426,8806,848,897.0,83.0,47.6,45.66
2018-06-17 08:00:00 PM,,27994.054,29510.413,27710.79,27710.79,28996.353,1605.678,1188.0,24768.99,894.0,0.0,0.0,488.0,638.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-259.0,1166.901,0.0,105.624,13.038,1285.563,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6435.65,1872.176,8307,826,901.002,83.4,46.8,42.62
2018-06-17 09:00:00 PM,,25679.645,27107.533,25230.52,25230.52,26526.944,1583.424,1250.0,23805.72,894.0,0.0,0.0,12.0,76.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-800.0,1183.153,0.0,99.818,13.453,1296.424,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6457.53,1594.759,8052,289,902.0,83.8,46.0,40.86
2018-06-17 10:00:00 PM,,23216.971,24532.802,22866.05,22866.05,24151.375,1500.531,1278.0,22627.51,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-1927.0,1264.896,0.0,7.45,12.979,1285.325,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6635.021,1473.426,8108,447,908.0,84.6,45.6,41.64
2018-06-17 11:00:00 PM,,21722.035,22996.445,21397.52,21397.52,22788.333,1431.132,906.0,21691.98,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-2088.0,1377.89,0.0,0.0,12.923,1390.813,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6268.415,1473.426,7741,841,913.0,85.4,46.8,44.82
2018-06-18 12:00:00 AM,,20822.0,22078.34,20725.4,20725.4,21919.254,1463.319,651.0,21251.73,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2065.0,1180.488,0.0,0.0,13.366,1193.854,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6028.239,1473.426,7501,665,905.003,85.8,47.6,48.37
2018-06-18 01:00:00 AM,,20560.0,21805.184,20716.91,20716.91,21690.819,1456.928,673.0,21218.11,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-2062.0,960.745,0.0,0.0,13.164,973.909,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,6035.651,1407.593,7443,244,898.0,86.6,49.6,51.47
2018-06-18 02:00:00 AM,,20544.0,21767.716,20722.64,20722.64,21588.466,1462.076,611.0,21278.97,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2054.0,853.076,0.0,0.0,12.75,865.826,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,5760.677,1394.426,7155,103,899.0,87.0,51.2,54.55
2018-06-18 03:00:00 AM,,20987.0,22134.316,20848.47,20848.47,21881.282,1456.105,606.0,21392.8,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2037.0,1019.724,0.0,0.0,13.088,1032.812,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3350.0,5738.715,1394.426,7133,141,900.0,87.8,53.2,58.0
2018-06-18 04:00:00 AM,,23023.0,24052.478,22615.05,22615.05,23606.95,1535.266,847.0,22627.51,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-1746.0,978.991,0.0,0.0,12.909,991.9,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3762.55,5666.843,1394.426,7061,269,906.0,88.6,55.2,61.03
2018-06-18 05:00:00 AM,,26718.0,27621.778,26030.34,26030.34,26961.439,1701.65,1183.0,24439.54,896.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-552.0,918.191,0.0,0.0,12.908,931.099,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,5925.032,1388.652,7313,684,907.0,89.0,56.7,63.85
2018-06-18 06:00:00 AM,,29243.0,30048.906,28439.92,28439.92,29285.246,1727.768,1118.0,25549.38,895.0,0.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-66.0,832.297,0.065,0.0,12.964,845.326,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6231.392,1463.613,7695,005,918.0,89.7,57.5,64.34
2018-06-18 07:00:00 AM,,29077.0,29888.803,28980.8,28980.8,29794.806,1620.543,1102.0,25618.13,895.0,0.0,0.0,117.0,1269.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-13.0,752.489,48.097,0.0,13.42,814.006,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6033.319,1491.446,7524,765,788.0,90.0,55.9,62.15
2018-06-18 08:00:00 AM,,29269.0,30395.582,29551.17,29551.17,30673.628,1666.932,1156.0,25766.5,895.0,0.0,0.0,235.0,1514.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-8.0,690.777,417.468,0.723,13.49,1122.458,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,5689.56,1491.446,7181,006,557.0,89.7,54.4,58.38
2018-06-18 09:00:00 AM,,29400.0,30853.605,29896.05,29896.05,31345.618,1548.142,1129.0,26119.12,895.0,0.0,0.0,241.0,1527.0,0.0,0.0,0.0,0.0,-2.0,-5.07,0.0,-8.0,580.679,789.497,65.907,13.485,1449.568,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,5726.965,1367.113,7094,078,555.0,89.7,52.0,56.18
2018-06-18 10:00:00 AM,,29111.0,30779.139,29541.04,29541.04,31199.747,1587.46,1128.0,25709.5,894.0,0.0,0.0,241.0,1583.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-7.0,536.714,946.967,161.371,13.655,1658.707,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,5869.857,1470.446,7340,303,555.0,89.7,49.6,52.67
2018-06-18 11:00:00 AM,,28591.0,30386.128,29068.76,29068.76,30855.786,1574.656,1176.0,25728.09,894.0,0.0,0.0,121.0,1174.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-17.0,570.958,1019.915,182.503,13.65,1787.026,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,5872.686,1343.113,7215,799,695.0,89.4,47.6,49.66
2018-06-18 12:00:00 PM,,27806.0,29701.235,28390.37,28390.37,30248.885,1614.172,1230.0,25864.44,894.0,0.0,0.0,4.0,435.0,0.0,0.0,0.0,0.0,-2.0,-5.07,0.0,-30.0,598.629,1058.804,187.442,13.64,1858.515,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,5822.457,1234.458,7056,914,909.0,89.4,47.2,46.51
2018-06-18 01:00:00 PM,,27472.0,29416.584,27960.15,27960.15,29911.677,1551.499,1224.0,25883.35,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-33.0,712.371,1036.694,188.918,13.544,1951.527,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6011.569,1075.663,7087,232,950.0,89.4,47.2,44.88
2018-06-18 02:00:00 PM,,27609.0,29542.383,27738.84,27738.84,29721.976,1552.641,1221.0,25663.3,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-31.0,788.122,948.73,232.707,13.577,1983.136,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6216.447,1071.996,7288,443,996.0,89.4,47.2,45.01
2018-06-18 03:00:00 PM,,28497.0,30345.724,28443.67,28443.67,30250.955,1547.936,1240.0,26134.87,893.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-24.0,756.254,738.46,299.041,13.53,1807.285,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6600.501,1115.921,7716,422,1003.0,89.4,47.2,45.01
2018-06-18 04:00:00 PM,,29966.0,31502.448,29721.925,29721.925,31061.741,1505.022,1188.0,27027.56,895.0,0.0,10.0,0.0,431.0,0.0,0.0,0.0,193.365,-2.0,-1.0,0.0,-20.0,678.955,362.619,284.712,13.53,1339.816,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6781.147,1152.329,7933,477,1000.002,89.4,46.8,44.44
2018-06-18 05:00:00 PM,,32537.0,33670.111,31825.063,31959.063,32774.51,1679.993,1038.0,27238.54,894.0,0.0,1217.0,312.0,346.0,0.0,0.0,134.0,811.523,-2.0,0.0,0.0,-30.0,562.528,31.092,208.243,13.584,815.447,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6670.828,1217.579,7888,408,1001.0,89.4,46.8,43.24
2018-06-18 06:00:00 PM,,33893.0,34870.309,33277.612,33411.612,34109.394,1905.376,923.0,27379.89,894.0,0.0,1875.0,600.0,788.0,0.0,0.0,134.0,833.722,-2.0,0.0,0.0,-14.0,513.769,0.0,170.805,13.208,697.782,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6523.065,1175.596,7698,661,998.0,89.4,45.6,43.17
2018-06-18 07:00:00 PM,,33057.0,33943.282,32515.877,32649.877,33329.04,1739.956,952.0,27081.13,893.0,0.0,1372.0,597.0,801.0,0.0,0.0,134.0,838.747,-2.0,0.0,0.0,-17.0,513.669,0.0,152.177,13.317,679.163,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6654.87,1162.496,7817,366,997.004,89.4,43.7,41.58
2018-06-18 08:00:00 PM,,30796.0,31605.134,30777.064,30911.064,31565.27,1684.455,1038.0,27158.56,893.0,0.0,136.0,281.0,719.0,0.0,0.0,134.0,571.504,-2.0,-1.0,0.0,-17.0,515.388,0.0,125.238,13.58,654.206,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6697.462,1160.096,7857,558,971.002,89.4,42.5,39.85
2018-06-18 09:00:00 PM,,27967.0,28657.009,28046.52,28046.52,28716.499,1586.758,1206.0,26506.99,894.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-565.0,557.039,0.0,99.434,13.506,669.979,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6607.267,1081.013,7688,279,935.002,89.4,42.0,38.14
2018-06-18 10:00:00 PM,,25117.0,25697.33,25207.65,25207.65,25837.199,1541.346,1156.0,25034.38,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.73,0.0,-1870.0,609.233,0.0,6.892,13.424,629.549,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6461.848,1059.741,7521,589,988.0,89.7,42.0,38.82
2018-06-18 11:00:00 PM,,23538.0,24083.139,23532.22,23532.22,24142.567,1526.625,1186.0,23504.82,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2044.0,597.644,0.0,0.0,12.703,610.347,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4019.0,6410.256,1059.256,7469,512,1000.0,90.3,44.0,41.21
2018-06-19 12:00:00 AM,,22977.0,23521.839,22533.8,22533.8,23150.11,1479.167,1231.0,22449.4,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2033.0,603.679,0.0,0.0,12.631,616.31,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4320.05,6363.132,1059.256,7422,388,999.002,90.6,45.6,44.5
2018-06-19 01:00:00 AM,,22566.707,23115.06,22051.38,22051.38,22742.929,1471.839,1241.0,21957.85,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-2034.0,678.471,0.0,0.0,13.078,691.549,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6519.846,1059.256,7579,102,997.003,91.2,47.2,47.77
2018-06-19 02:00:00 AM,,22417.162,22976.188,21885.78,21885.78,22612.291,1462.928,1282.0,21742.51,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2025.0,713.602,0.0,0.0,12.909,726.511,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6954.338,1059.256,8013,594,1001.0,91.8,49.6,50.98
2018-06-19 03:00:00 AM,,22753.381,23327.887,22298.52,22298.52,22950.199,1476.748,1213.0,22228.12,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2029.0,639.255,0.0,0.0,12.424,651.679,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6954.792,1059.256,8014,048,1001.003,92.4,50.8,54.04
2018-06-19 04:00:00 AM,,24486.287,25079.881,23800.9,23800.9,24467.408,1543.071,1209.0,23642.63,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1938.0,653.703,0.0,0.0,12.805,666.508,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6960.251,1049.407,8009,658,1005.0,92.7,52.8,57.46
2018-06-19 05:00:00 AM,,27538.457,28150.139,26877.49,26877.49,27594.784,1710.028,747.0,25787.22,893.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-568.0,704.154,0.0,0.0,13.14,717.294,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6720.039,1018.633,7738,672,1007.003,93.3,54.4,60.4
2018-06-19 06:00:00 AM,,29464.8,30106.832,28651.74,28651.74,29403.724,1653.151,783.0,26228.34,892.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-20.0,739.716,0.057,0.0,12.211,751.984,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6477.778,1006.966,7484,744,1008.0,93.9,54.4,60.72
2018-06-19 07:00:00 AM,,29787.593,30518.34,29350.34,29350.34,30094.987,1596.775,1147.0,26213.07,892.0,0.0,0.0,116.0,1005.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-17.0,689.948,42.083,0.0,12.616,744.647,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6389.817,1006.966,7396,783,1016.0,93.9,53.6,59.78
2018-06-19 08:00:00 AM,,29870.179,30961.632,29689.53,29689.53,30663.238,1655.709,1133.0,26315.6,892.0,0.0,0.0,237.0,1132.0,0.0,0.0,0.0,0.0,-2.0,-5.07,0.0,-13.0,631.19,329.14,0.503,12.875,973.708,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6424.188,991.299,7415,488,1012.0,93.9,52.8,57.46
2018-06-19 09:00:00 AM,,30000.379,31527.187,29841.66,29841.66,31159.188,1577.345,1068.0,26214.12,892.0,0.0,0.0,242.0,1442.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-9.0,623.909,651.338,29.034,13.247,1317.528,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4688.0,6531.806,967.633,7499,439,1002.0,93.9,50.8,54.63
2018-06-19 10:00:00 AM,,29592.892,31471.862,29184.54,29184.54,30785.271,1573.987,1100.0,25730.74,892.0,0.0,0.0,240.0,1241.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-12.0,732.126,804.544,51.058,13.003,1600.731,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4604.0,6634.505,966.466,7600,971,970.0,93.3,48.0,52.25
2018-06-19 11:00:00 AM,,29067.989,31122.139,28289.78,28289.78,30269.869,1555.561,1120.0,25348.24,891.0,0.0,0.0,120.0,839.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-21.0,942.22,941.091,83.535,13.243,1980.089,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4328.0,6747.596,956.966,7704,562,923.0,93.0,46.8,49.87
2018-06-19 12:00:00 PM,,28455.75,30594.979,27647.28,27647.28,29720.331,1533.745,1155.0,25022.74,892.0,0.0,0.0,3.0,612.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-30.0,1020.966,955.974,82.91,13.201,2073.051,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4328.0,6775.679,981.566,7757,245,905.0,93.0,46.0,47.77
2018-06-19 01:00:00 PM,,28065.423,30250.611,27212.19,27218.023,29364.877,1509.471,1165.0,24465.26,891.0,0.0,0.0,0.0,725.0,0.0,0.0,5.833,0.0,-2.0,-5.07,0.0,-27.0,1054.545,995.77,83.397,13.142,2146.854,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4328.0,6839.573,1052.31,7891,883,902.0,93.0,46.0,46.05
2018-06-19 02:00:00 PM,,28089.113,30261.792,27268.29,27275.623,29361.34,1548.259,1164.0,24528.29,892.0,0.0,0.0,0.0,711.0,0.0,0.0,7.333,0.0,-2.0,0.0,0.0,-25.0,1091.704,928.832,52.564,12.617,2085.717,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4328.0,7299.98,1090.707,8390,687,903.002,93.0,44.8,44.31
2018-06-19 03:00:00 PM,,28984.265,30920.307,27926.6,27926.6,29811.231,1573.292,1118.0,25357.6,891.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-30.0,1061.595,723.254,86.874,12.908,1884.631,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4328.0,7429.242,1100.523,8529,766,902.0,93.0,44.0,42.55
2018-06-19 04:00:00 PM,,30376.842,31895.926,29189.885,29189.885,30622.006,1571.362,1074.0,26367.31,892.0,0.0,5.0,0.0,860.0,0.0,0.0,0.0,12.575,-2.0,0.0,0.0,-19.0,927.487,371.322,120.253,13.059,1432.121,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4244.0,7496.909,1110.707,8607,616,893.0,93.0,43.3,41.39
2018-06-19 05:00:00 PM,,32497.197,33490.531,31494.775,31628.775,32454.919,1905.511,1040.0,26923.64,892.0,0.0,1196.0,238.0,514.0,0.0,0.0,134.0,722.135,-2.0,0.0,0.0,-29.0,634.581,32.665,145.82,13.078,826.144,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3876.167,7156.203,1165.007,8321,21,893.0,93.0,42.5,39.51
2018-06-19 06:00:00 PM,,33970.18,34797.675,33110.491,33244.491,33933.277,2121.288,994.0,27188.11,891.0,0.0,1886.0,603.0,746.0,0.0,0.0,134.0,833.381,-2.0,0.0,0.0,-29.0,567.784,0.0,107.935,13.067,688.786,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3778.0,6921.749,1269.54,8191,289,889.0,92.4,42.0,38.48
